group,period_end,value
West Virginia,8/30/21,24.4
Wisconsin,8/30/21,15.6
Wyoming,8/30/21,23.6
Alabama,9/13/21,24.4
Alaska,9/13/21,23.9
Arizona,9/13/21,20.4
Arkansas,9/13/21,23.6
California,9/13/21,23.9
Colorado,9/13/21,19.5
Connecticut,9/13/21,18.7
Delaware,9/13/21,20.2
District of Columbia,9/13/21,23.6
Florida,9/13/21,24.6
Georgia,9/13/21,19.6
Hawaii,9/13/21,21.2
Idaho,9/13/21,20.1
Illinois,9/13/21,21
Indiana,9/13/21,21.8
Iowa,9/13/21,20.2
Kansas,9/13/21,23.3
Kentucky,9/13/21,25.4
Louisiana,9/13/21,31.2
Maine,9/13/21,15.5
Maryland,9/13/21,22.6
Massachusetts,9/13/21,19.7
Michigan,9/13/21,20.7
Minnesota,9/13/21,16.6
Mississippi,9/13/21,20.4
Missouri,9/13/21,24.2
Montana,9/13/21,16.6
Nebraska,9/13/21,18.1
Nevada,9/13/21,24.9
New Hampshire,9/13/21,18.3
New Jersey,9/13/21,18.2
New Mexico,9/13/21,20.3
New York,9/13/21,23
North Carolina,9/13/21,19
North Dakota,9/13/21,21.3
Ohio,9/13/21,22.2
Oklahoma,9/13/21,25.7
Oregon,9/13/21,25
Pennsylvania,9/13/21,18.6
Rhode Island,9/13/21,21.7
South Carolina,9/13/21,19.4
South Dakota,9/13/21,10.6
Tennessee,9/13/21,28.4
Texas,9/13/21,27.3
Utah,9/13/21,21
Vermont,9/13/21,27.1
Virginia,9/13/21,20.7
Washington,9/13/21,24.2
West Virginia,9/13/21,24.6
Wisconsin,9/13/21,17.2
Wyoming,9/13/21,21.5
Alabama,9/27/21,23
Alaska,9/27/21,28.3
Arizona,9/27/21,23.2
Arkansas,9/27/21,29.7
California,9/27/21,24.6
Colorado,9/27/21,21.1
Connecticut,9/27/21,18.1
Delaware,9/27/21,25.5
District of Columbia,9/27/21,16.5
Florida,9/27/21,22.9
Georgia,9/27/21,21.6
Hawaii,9/27/21,26.5
Idaho,9/27/21,21.3
Illinois,9/27/21,20.5
Indiana,9/27/21,20.5
Iowa,9/27/21,18.9
Kansas,9/27/21,25.6
Kentucky,9/27/21,18.9
Louisiana,9/27/21,30.6
Maine,9/27/21,18.1
Maryland,9/27/21,20.9
Massachusetts,9/27/21,16.3
Michigan,9/27/21,18.4
Minnesota,9/27/21,16.5
Mississippi,9/27/21,28.2
Missouri,9/27/21,30.3
Montana,9/27/21,25.1
Nebraska,9/27/21,15.6
Nevada,9/27/21,26.5
New Hampshire,9/27/21,17
New Jersey,9/27/21,20.6
New Mexico,9/27/21,25.6
New York,9/27/21,23.6
North Carolina,9/27/21,21.4
North Dakota,9/27/21,18.1
Ohio,9/27/21,17.7
Oklahoma,9/27/21,30.2
Oregon,9/27/21,23.8
Pennsylvania,9/27/21,20.1
Rhode Island,9/27/21,18.3
South Carolina,9/27/21,18.8
South Dakota,9/27/21,17
Tennessee,9/27/21,26.4
Texas,9/27/21,23.4
Utah,9/27/21,25.6
Vermont,9/27/21,15.3
Virginia,9/27/21,20.6
Washington,9/27/21,23.6
West Virginia,9/27/21,25.4
Wisconsin,9/27/21,19.3
Wyoming,9/27/21,17.5
Alabama,10/11/21,24.4
Alaska,10/11/21,28
Arizona,10/11/21,23.2
Arkansas,10/11/21,26.7
California,10/11/21,20.5
Colorado,10/11/21,23
Connecticut,10/11/21,19.2
Delaware,10/11/21,20
District of Columbia,10/11/21,26.2
Florida,10/11/21,20.9
Georgia,10/11/21,24.6
Hawaii,10/11/21,23.2
Idaho,10/11/21,21.6
Illinois,10/11/21,20.5
Indiana,10/11/21,20.7
Iowa,10/11/21,19.7
Kansas,10/11/21,18.9
Kentucky,10/11/21,28.6
Louisiana,10/11/21,24.3
Maine,10/11/21,18.1
Maryland,10/11/21,20.7
Massachusetts,10/11/21,22
Michigan,10/11/21,20.2
Minnesota,10/11/21,14.5
Mississippi,10/11/21,22.7
Missouri,10/11/21,23.9
Montana,10/11/21,20.7
Nebraska,10/11/21,23.4
Nevada,10/11/21,22.1
New Hampshire,10/11/21,14.8
New Jersey,10/11/21,20.6
New Mexico,10/11/21,22.7
New York,10/11/21,20.6
North Carolina,10/11/21,27.4
North Dakota,10/11/21,23.8
Ohio,10/11/21,17.2
Oklahoma,10/11/21,27.3
Oregon,10/11/21,22.5
Pennsylvania,10/11/21,24
Rhode Island,10/11/21,22.6
South Carolina,10/11/21,21
South Dakota,10/11/21,14.8
Tennessee,10/11/21,24.7
Texas,10/11/21,24.7
Utah,10/11/21,22.6
Vermont,10/11/21,27
Virginia,10/11/21,18.3
Washington,10/11/21,23.1
West Virginia,10/11/21,22.7
Wisconsin,10/11/21,14.1
Wyoming,10/11/21,19.7
Alabama,12/13/21,26.2
Alaska,12/13/21,22.5
Arizona,12/13/21,22.4
Arkansas,12/13/21,25.1
California,12/13/21,21.5
Colorado,12/13/21,22.2
Connecticut,12/13/21,21.1
Delaware,12/13/21,16.3
District of Columbia,12/13/21,20.7
Florida,12/13/21,19.3
Georgia,12/13/21,22.4
Hawaii,12/13/21,22.1
Idaho,12/13/21,22.1
Illinois,12/13/21,18
Indiana,12/13/21,21.7
Iowa,12/13/21,20.7
Kansas,12/13/21,21.6
Kentucky,12/13/21,28.2
Louisiana,12/13/21,25.5
Maine,12/13/21,20
Maryland,12/13/21,19.5
Massachusetts,12/13/21,20.4
Michigan,12/13/21,22.4
Minnesota,12/13/21,17.9
Mississippi,12/13/21,23.2
Missouri,12/13/21,22.1
Montana,12/13/21,17.8
Nebraska,12/13/21,17.7
Nevada,12/13/21,27.4
New Hampshire,12/13/21,21.1
New Jersey,12/13/21,18.7
New Mexico,12/13/21,26.9
New York,12/13/21,23.1
North Carolina,12/13/21,21.2
North Dakota,12/13/21,21.1
Ohio,12/13/21,20.3
Oklahoma,12/13/21,28.2
Oregon,12/13/21,25.9
Pennsylvania,12/13/21,19.2
Rhode Island,12/13/21,19.3
South Carolina,12/13/21,18.1
South Dakota,12/13/21,17.3
Tennessee,12/13/21,20.3
Texas,12/13/21,21.2
Utah,12/13/21,22.6
Vermont,12/13/21,18.8
Virginia,12/13/21,22.4
Washington,12/13/21,23.7
West Virginia,12/13/21,25.2
Wisconsin,12/13/21,18
Wyoming,12/13/21,24.2
Alabama,1/10/22,25.9
Alaska,1/10/22,21.6
Arizona,1/10/22,22.6
Arkansas,1/10/22,31.4
California,1/10/22,22.3
Colorado,1/10/22,21.1
Connecticut,1/10/22,22.3
Delaware,1/10/22,21.5
District of Columbia,1/10/22,20.9
Florida,1/10/22,24.5
Georgia,1/10/22,21.8
Hawaii,1/10/22,23.8
Idaho,1/10/22,21
Illinois,1/10/22,19
Indiana,1/10/22,24.1
Iowa,1/10/22,19.1
Kansas,1/10/22,20
Kentucky,1/10/22,24.8
Louisiana,1/10/22,24
Maine,1/10/22,20.7
Maryland,1/10/22,18.5
Massachusetts,1/10/22,20.6
Michigan,1/10/22,24.1
Minnesota,1/10/22,18.6
Mississippi,1/10/22,26.4
Missouri,1/10/22,25.3
Montana,1/10/22,21.8
Nebraska,1/10/22,23.7
Nevada,1/10/22,28.8
New Hampshire,1/10/22,21
New Jersey,1/10/22,22.2
New Mexico,1/10/22,26.7
New York,1/10/22,21.1
North Carolina,1/10/22,20.1
North Dakota,1/10/22,19
Ohio,1/10/22,24.6
Oklahoma,1/10/22,26.7
Oregon,1/10/22,25.8
Pennsylvania,1/10/22,21
Rhode Island,1/10/22,26.7
South Carolina,1/10/22,23.1
South Dakota,1/10/22,22.2
Tennessee,1/10/22,24.6
Texas,1/10/22,25
Utah,1/10/22,23.6
Vermont,1/10/22,22.1
Virginia,1/10/22,23.4
Washington,1/10/22,21.4
West Virginia,1/10/22,25.9
Wisconsin,1/10/22,20.1
Wyoming,1/10/22,22.8
Alabama,2/7/22,26.1
Alaska,2/7/22,24.6
Arizona,2/7/22,20.9
Arkansas,2/7/22,24.5
California,2/7/22,23.3
Colorado,2/7/22,20
Connecticut,2/7/22,23
Delaware,2/7/22,20.7
District of Columbia,2/7/22,16.2
Florida,2/7/22,21.7
Georgia,2/7/22,23.2
Hawaii,2/7/22,21.2
Idaho,2/7/22,17
Illinois,2/7/22,23
Indiana,2/7/22,20.7
Iowa,2/7/22,15
Kansas,2/7/22,21.5
Kentucky,2/7/22,24.6
Louisiana,2/7/22,28.4
Maine,2/7/22,23.4
Maryland,2/7/22,23.2
Massachusetts,2/7/22,19
Michigan,2/7/22,21.7
Minnesota,2/7/22,17.3
Mississippi,2/7/22,26.2
Missouri,2/7/22,23.2
Montana,2/7/22,23
Nebraska,2/7/22,21.1
Nevada,2/7/22,29.6
New Hampshire,2/7/22,16.2
New Jersey,2/7/22,23.6
New Mexico,2/7/22,24.9
New York,2/7/22,20.5
North Carolina,2/7/22,18
North Dakota,2/7/22,21.2
Ohio,2/7/22,20.3
Oklahoma,2/7/22,25.1
Oregon,2/7/22,25
Pennsylvania,2/7/22,21.7
Rhode Island,2/7/22,20.7
South Carolina,2/7/22,20
South Dakota,2/7/22,16.9
Tennessee,2/7/22,25.5
Texas,2/7/22,23.2
Utah,2/7/22,19.8
Vermont,2/7/22,17.5
Virginia,2/7/22,21.4
Washington,2/7/22,22.6
West Virginia,2/7/22,27.4
Wisconsin,2/7/22,21.8
Wyoming,2/7/22,23.8
Alabama,3/14/22,26.4
Alaska,3/14/22,22.4
Arizona,3/14/22,25
Arkansas,3/14/22,28.4
California,3/14/22,22.7
Colorado,3/14/22,18.8
Connecticut,3/14/22,17.1
Delaware,3/14/22,14.5
District of Columbia,3/14/22,19.8
Florida,3/14/22,19.8
Georgia,3/14/22,21.2
Hawaii,3/14/22,18.5
Idaho,3/14/22,18.3
Illinois,3/14/22,22.8
Indiana,3/14/22,20.8
Iowa,3/14/22,21.3
Kansas,3/14/22,21.4
Kentucky,3/14/22,23.1
Louisiana,3/14/22,26.1
Maine,3/14/22,19.4
Maryland,3/14/22,18.3
Massachusetts,3/14/22,19.8
Michigan,3/14/22,19.2
Minnesota,3/14/22,19.2
Mississippi,3/14/22,27.6
Missouri,3/14/22,22.3
Montana,3/14/22,15.8
Nebraska,3/14/22,20.9
Nevada,3/14/22,23.1
New Hampshire,3/14/22,18.8
New Jersey,3/14/22,19.3
New Mexico,3/14/22,24
New York,3/14/22,20.5
North Carolina,3/14/22,21.5
North Dakota,3/14/22,18.6
Ohio,3/14/22,21.7
Oklahoma,3/14/22,24.6
Oregon,3/14/22,24.4
Pennsylvania,3/14/22,21.4
Rhode Island,3/14/22,16
South Carolina,3/14/22,17.3
South Dakota,3/14/22,18.8
Tennessee,3/14/22,20.6
Texas,3/14/22,25.9
Utah,3/14/22,22.5
Vermont,3/14/22,21.9
Virginia,3/14/22,20.3
Washington,3/14/22,21.3
West Virginia,3/14/22,24.6
Wisconsin,3/14/22,18.4
Wyoming,3/14/22,21
Alabama,4/11/22,21.1
Alaska,4/11/22,20.2
Arizona,4/11/22,18.3
Arkansas,4/11/22,20.8
California,4/11/22,21.1
Colorado,4/11/22,21.2
Connecticut,4/11/22,16
Delaware,4/11/22,17.5
District of Columbia,4/11/22,25.5
Florida,4/11/22,23.6
Georgia,4/11/22,22.9
Hawaii,4/11/22,19.9
Idaho,4/11/22,21
Illinois,4/11/22,23.4
Indiana,4/11/22,21.7
Iowa,4/11/22,20.7
Kansas,4/11/22,22.3
Kentucky,4/11/22,30
Louisiana,4/11/22,26.3
Maine,4/11/22,20.7
Maryland,4/11/22,21.2
Massachusetts,4/11/22,20.6
Michigan,4/11/22,19.1
Minnesota,4/11/22,16.6
Mississippi,4/11/22,25.5
Missouri,4/11/22,21.7
Montana,4/11/22,22.6
Nebraska,4/11/22,18.4
Nevada,4/11/22,23
New Hampshire,4/11/22,20.9
New Jersey,4/11/22,20.8
New Mexico,4/11/22,27
New York,4/11/22,19
North Carolina,4/11/22,21.8
North Dakota,4/11/22,21.2
Ohio,4/11/22,20.5
Oklahoma,4/11/22,26.1
Oregon,4/11/22,27.2
Pennsylvania,4/11/22,22
Rhode Island,4/11/22,20.1
South Carolina,4/11/22,19
South Dakota,4/11/22,22.2
Tennessee,4/11/22,19.9
Texas,4/11/22,24.4
Utah,4/11/22,22.2
Vermont,4/11/22,19.1
Virginia,4/11/22,19.8
Washington,4/11/22,19.4
West Virginia,4/11/22,34.9
Wisconsin,4/11/22,21
Wyoming,4/11/22,18.3
Alabama,5/9/22,23.1
Alaska,5/9/22,23.8
Arizona,5/9/22,20.4
Arkansas,5/9/22,20.4
California,5/9/22,23.9
Colorado,5/9/22,15.9
Connecticut,5/9/22,19.5
Delaware,5/9/22,14.9
District of Columbia,5/9/22,17.8
Florida,5/9/22,20.5
Georgia,5/9/22,21.3
Hawaii,5/9/22,15.5
Idaho,5/9/22,22.3
Illinois,5/9/22,18
Indiana,5/9/22,21.8
Iowa,5/9/22,19
Kansas,5/9/22,18.8
Kentucky,5/9/22,25
Louisiana,5/9/22,20
Maine,5/9/22,19.5
Maryland,5/9/22,17.4
Massachusetts,5/9/22,21.1
Michigan,5/9/22,22.3
Minnesota,5/9/22,19
Mississippi,5/9/22,28.1
Missouri,5/9/22,22.9
Montana,5/9/22,19.6
Nebraska,5/9/22,19
Nevada,5/9/22,22.4
New Hampshire,5/9/22,21.6
New Jersey,5/9/22,21.2
New Mexico,5/9/22,24.2
New York,5/9/22,25.5
North Carolina,5/9/22,20.8
North Dakota,5/9/22,20.5
Ohio,5/9/22,18.8
Oklahoma,5/9/22,30.3
Oregon,5/9/22,21.7
Pennsylvania,5/9/22,23.4
Rhode Island,5/9/22,15.7
South Carolina,5/9/22,22.6
South Dakota,5/9/22,14.6
Tennessee,5/9/22,22.9
Texas,5/9/22,25.9
Utah,5/9/22,24.8
Vermont,5/9/22,18.3
Virginia,5/9/22,19.3
Washington,5/9/22,23.2
West Virginia,5/9/22,23.8
Wisconsin,5/9/22,19.2
Wyoming,5/9/22,18.7
Alabama,6/13/22,28.8
Alaska,6/13/22,21.6
Arizona,6/13/22,25.6
Arkansas,6/13/22,26.2
California,6/13/22,24.9
Colorado,6/13/22,22.5
Connecticut,6/13/22,17.4
Delaware,6/13/22,19.5
District of Columbia,6/13/22,21.6
Florida,6/13/22,20.6
Georgia,6/13/22,22.9
Hawaii,6/13/22,17
Idaho,6/13/22,18.8
Illinois,6/13/22,17.6
Indiana,6/13/22,22.3
Iowa,6/13/22,25.3
Kansas,6/13/22,17.9
Kentucky,6/13/22,30.7
Louisiana,6/13/22,30
Maine,6/13/22,18.9
Maryland,6/13/22,21.5
Massachusetts,6/13/22,19.8
Michigan,6/13/22,18.4
Minnesota,6/13/22,18.1
Mississippi,6/13/22,32.7
Missouri,6/13/22,20.4
Montana,6/13/22,18.3
Nebraska,6/13/22,22.2
Nevada,6/13/22,30.2
New Hampshire,6/13/22,20.4
New Jersey,6/13/22,19
New Mexico,6/13/22,23.5
New York,6/13/22,18.2
North Carolina,6/13/22,24.9
North Dakota,6/13/22,19.8
Ohio,6/13/22,20.9
Oklahoma,6/13/22,25.4
Oregon,6/13/22,23.2
Pennsylvania,6/13/22,20.6
Rhode Island,6/13/22,20.3
South Carolina,6/13/22,25.6
South Dakota,6/13/22,17.4
Tennessee,6/13/22,26.3
Texas,6/13/22,24.8
Utah,6/13/22,24.7
Vermont,6/13/22,22.2
Virginia,6/13/22,20.4
Washington,6/13/22,20.4
West Virginia,6/13/22,27.1
Wisconsin,6/13/22,21.4
Wyoming,6/13/22,22.1
