ID,Date,State,NKilled,# Injured
2321693,5-Jun-22,Michigan,1,3
2322804,5-Jun-22,South Carolina,0,4
2321440,5-Jun-22,Arizona,2,2
2321772,5-Jun-22,Michigan,3,2
2321532,5-Jun-22,Tennessee,2,12
2321193,4-Jun-22,Michigan,0,4
2321593,4-Jun-22,South Carolina,1,7
2321500,4-Jun-22,Georgia,1,3
2320673,4-Jun-22,Texas,0,5
2321266,4-Jun-22,Pennsylvania,3,12
2320618,4-Jun-22,Arizona,1,8
2321698,4-Jun-22,New York,1,3
2320862,3-Jun-22,Nebraska,1,3
2320361,3-Jun-22,Virginia,1,5
2318310,1-Jun-22,Oklahoma,5,0
2318046,31-May-22,Texas,0,4
2317016,30-May-22,South Carolina,0,10
2316616,30-May-22,Michigan,1,6
2315903,30-May-22,Pennsylvania,2,2
2315150,29-May-22,Oklahoma,1,7
2315333,29-May-22,California,1,3
2315892,29-May-22,Illinois,1,4
2316364,29-May-22,Texas,0,4
2315605,29-May-22,Arizona,1,5
2315361,29-May-22,Nevada,0,7
2315074,29-May-22,Illinois,0,5
2314991,28-May-22,Tennessee,0,6
2315338,28-May-22,California,1,3
2315417,28-May-22,Florida,0,4
2315190,28-May-22,Colorado,1,3
2314951,28-May-22,Tennessee,0,4
2313988,27-May-22,Alabama,0,6
2313970,27-May-22,Michigan,4,1
2312678,25-May-22,Pennsylvania,0,4
2310278,24-May-22,Texas,22,17
2309711,23-May-22,South Carolina,0,5
2311123,23-May-22,Ohio,0,5
2308096,21-May-22,Indiana,2,3
2308395,21-May-22,Washington,0,4
2307631,20-May-22,Florida,1,3
2308017,20-May-22,California,1,8
2307813,20-May-22,Louisiana,1,3
2307044,19-May-22,Illinois,2,7
2306277,18-May-22,Pennsylvania,0,5
2305208,17-May-22,California,1,3
2302847,15-May-22,California,1,5
2303130,15-May-22,North Carolina,0,7
2304029,15-May-22,North Carolina,0,4
2302740,15-May-22,Texas,2,3
2303337,15-May-22,Texas,1,4
2301751,14-May-22,New York,10,3
2301494,13-May-22,Wisconsin,0,17
2300713,12-May-22,Arkansas,1,4
2299660,11-May-22,Illinois,0,4
2299126,11-May-22,Indiana,0,4
2299793,11-May-22,Missouri,1,3
2300830,11-May-22,New Jersey,1,4
2298872,10-May-22,Maryland,0,5
2298836,10-May-22,Illinois,1,4
2299407,10-May-22,Illinois,0,6
2298519,10-May-22,Pennsylvania,0,4
2298591,10-May-22,Maryland,1,3
2299176,10-May-22,Texas,1,3
2297823,9-May-22,Michigan,0,4
2298092,9-May-22,Alabama,0,5
2297261,8-May-22,Georgia,3,3
2296191,7-May-22,Kentucky,2,3
2296808,7-May-22,Texas,2,2
2296224,7-May-22,Florida,0,4
2296037,6-May-22,Louisiana,2,4
2296064,5-May-22,Washington,0,5
2293603,3-May-22,Louisiana,0,5
2294515,3-May-22,Kansas,0,4
2294477,3-May-22,Texas,0,5
2291712,1-May-22,Louisiana,0,12
2291578,1-May-22,Ohio,1,4
2292452,1-May-22,Florida,0,6
2292613,1-May-22,South Carolina,1,3
2291618,30-Apr-22,Georgia,1,4
2291470,30-Apr-22,Mississippi,1,5
2291185,29-Apr-22,Tennessee,2,2
2290903,29-Apr-22,Louisiana,0,6
2291534,29-Apr-22,Mississippi,0,4
2290026,28-Apr-22,Alabama,1,3
2288928,27-Apr-22,Illinois,0,4
2289308,27-Apr-22,Louisiana,2,3
2288842,27-Apr-22,Mississippi,4,0
2289610,27-Apr-22,Texas,0,5
2289382,27-Apr-22,Arizona,0,4
2287581,25-Apr-22,Alabama,1,3
2286363,24-Apr-22,South Carolina,1,3
2286061,24-Apr-22,Indiana,2,4
2285772,23-Apr-22,Illinois,2,2
2285612,23-Apr-22,North Carolina,0,4
2285860,23-Apr-22,Georgia,0,5
2286089,23-Apr-22,California,1,4
2285158,22-Apr-22,Virginia,1,5
2285242,22-Apr-22,Ohio,0,4
2284819,22-Apr-22,District of Columbia,1,4
2285267,21-Apr-22,Arkansas,4,0
2283535,20-Apr-22,Minnesota,5,0
2281171,17-Apr-22,Pennsylvania,0,4
2281541,17-Apr-22,Oregon,1,3
2280875,17-Apr-22,South Carolina,0,9
2281164,17-Apr-22,California,1,3
2281483,17-Apr-22,Florida,1,3
2280711,17-Apr-22,Pennsylvania,2,9
2282256,17-Apr-22,Louisiana,0,5
2280204,16-Apr-22,South Carolina,0,9
2280495,16-Apr-22,Maryland,1,3
2281244,16-Apr-22,Nevada,0,4
2281410,16-Apr-22,Texas,1,6
2280017,16-Apr-22,New York,1,4
2280504,15-Apr-22,California,2,2
2276339,12-Apr-22,New York,0,10
2277011,12-Apr-22,New York,1,3
2275242,10-Apr-22,Louisiana,0,4
2274790,10-Apr-22,Iowa,2,10
2274803,10-Apr-22,Illinois,2,4
2275283,10-Apr-22,California,2,5
2274783,10-Apr-22,Indiana,1,5
2274855,9-Apr-22,District of Columbia,0,4
2274296,9-Apr-22,Florida,0,4
2272394,6-Apr-22,Pennsylvania,1,4
2270747,4-Apr-22,Kentucky,0,4
2270578,4-Apr-22,Connecticut,1,3
2269429,3-Apr-22,New York,0,4
2269745,3-Apr-22,California,2,2
2269100,3-Apr-22,Texas,1,16
2269082,3-Apr-22,California,6,12
2268723,2-Apr-22,North Carolina,1,3
2268762,2-Apr-22,Louisiana,1,5
2269059,2-Apr-22,Colorado,0,4
2269034,2-Apr-22,Louisiana,1,3
2269259,1-Apr-22,South Carolina,0,4
2264094,26-Mar-22,California,2,3
2265029,26-Mar-22,Ohio,0,4
2263608,25-Mar-22,Colorado,2,2
2260129,22-Mar-22,California,1,3
2259262,21-Mar-22,Connecticut,0,4
2259413,21-Mar-22,Illinois,2,2
2258324,20-Mar-22,Wisconsin,0,4
2258224,20-Mar-22,Texas,1,3
2258156,20-Mar-22,Texas,0,4
2257316,19-Mar-22,Virginia,3,2
2258012,19-Mar-22,North Carolina,3,3
2257739,19-Mar-22,Arkansas,1,26
2257674,19-Mar-22,Virginia,1,4
2258182,19-Mar-22,Texas,1,9
2256453,18-Mar-22,Texas,1,3
2257778,18-Mar-22,Louisiana,0,5
2257132,17-Mar-22,Michigan,0,4
2256398,17-Mar-22,Illinois,0,4
2255816,17-Mar-22,Florida,2,2
2255832,16-Mar-22,New Jersey,1,3
2256080,16-Mar-22,New Jersey,1,3
2254579,15-Mar-22,Alabama,0,5
2253714,14-Mar-22,Pennsylvania,1,3
2252873,13-Mar-22,Illinois,0,7
2252500,13-Mar-22,New York,2,2
2252792,13-Mar-22,South Carolina,1,4
2252719,12-Mar-22,Maryland,3,1
2253654,12-Mar-22,Alabama,1,3
2251416,11-Mar-22,Ohio,2,2
2250540,9-Mar-22,Colorado,1,4
2250151,8-Mar-22,Florida,1,4
2249608,7-Mar-22,Tennessee,0,4
2247617,6-Mar-22,Minnesota,1,3
2248066,6-Mar-22,Pennsylvania,1,4
2247842,6-Mar-22,Kentucky,0,4
2247828,6-Mar-22,Texas,0,4
2248613,6-Mar-22,Louisiana,0,4
2247622,6-Mar-22,South Carolina,2,3
2247747,5-Mar-22,Arizona,1,3
2247025,5-Mar-22,Georgia,0,4
2246387,3-Mar-22,Nevada,1,6
2245620,2-Mar-22,Maryland,1,3
2243861,28-Feb-22,California,5,0
2243285,27-Feb-22,Louisiana,0,4
2242345,26-Feb-22,South Carolina,1,3
2242153,26-Feb-22,Nevada,1,14
2244673,26-Feb-22,Louisiana,0,10
2241857,25-Feb-22,Louisiana,2,2
2241299,24-Feb-22,Texas,0,4
2238575,21-Feb-22,Minnesota,1,3
2238657,20-Feb-22,Nebraska,0,4
2238165,20-Feb-22,Iowa,0,4
2238403,20-Feb-22,Oregon,1,3
2238312,20-Feb-22,Mississippi,1,3
2237058,19-Feb-22,North Carolina,2,2
2237697,19-Feb-22,Oregon,1,6
2237593,19-Feb-22,Missouri,2,14
2237196,19-Feb-22,California,0,7
2236857,18-Feb-22,Maryland,2,2
2236155,17-Feb-22,Pennsylvania,0,4
2235778,17-Feb-22,Texas,0,5
2235366,16-Feb-22,Florida,1,3
2234868,15-Feb-22,Illinois,1,3
2232854,13-Feb-22,Wisconsin,1,5
2232287,12-Feb-22,California,0,4
2232351,12-Feb-22,Tennessee,1,4
2232476,12-Feb-22,Arkansas,1,3
2231921,11-Feb-22,Missouri,0,4
2231371,11-Feb-22,Arizona,2,9
2228979,6-Feb-22,Illinois,0,5
2228510,6-Feb-22,California,2,2
2228660,6-Feb-22,North Carolina,0,4
2227759,6-Feb-22,Florida,0,4
2227187,5-Feb-22,New Mexico,1,3
2227058,5-Feb-22,Texas,6,2
2227035,4-Feb-22,Virginia,1,4
2225493,2-Feb-22,California,1,4
2224788,1-Feb-22,Wisconsin,0,5
2224013,31-Jan-22,North Carolina,1,3
2222953,30-Jan-22,Florida,1,4
2223019,30-Jan-22,Georgia,1,3
2222557,29-Jan-22,Missouri,3,1
2222383,29-Jan-22,Georgia,1,3
2222766,29-Jan-22,California,0,4
2220985,27-Jan-22,District of Columbia,1,4
2217882,23-Jan-22,California,4,1
2218159,23-Jan-22,Wisconsin,6,0
2215955,19-Jan-22,Maryland,3,1
2215256,19-Jan-22,Louisiana,0,4
2214013,18-Jan-22,Florida,1,4
2214306,17-Jan-22,Texas,1,4
2213456,16-Jan-22,Georgia,1,3
2212203,15-Jan-22,Tennessee,0,4
2212018,15-Jan-22,Georgia,1,5
2211746,14-Jan-22,Oregon,0,6
2210480,13-Jan-22,New York,1,3
2209840,12-Jan-22,Illinois,0,4
2207435,9-Jan-22,California,0,4
2207931,9-Jan-22,California,2,4
2207469,9-Jan-22,Alabama,1,6
2207406,9-Jan-22,Colorado,2,3
2206813,8-Jan-22,Texas,1,3
2205024,4-Jan-22,Mississippi,1,3
2202976,2-Jan-22,Texas,2,2
2202727,2-Jan-22,Texas,2,2
2202025,1-Jan-22,Missouri,0,4
2201629,1-Jan-22,Pennsylvania,1,4
2201641,1-Jan-22,Wisconsin,1,3
2202001,1-Jan-22,Illinois,2,2
2201876,1-Jan-22,South Carolina,0,5
2201848,1-Jan-22,Indiana,0,4
2201677,1-Jan-22,Colorado,2,2
2201535,31-Dec-21,Maryland,0,4
2201716,31-Dec-21,Mississippi,4,3
2201216,31-Dec-21,California,0,6
2200968,30-Dec-21,Pennsylvania,0,7
2201052,30-Dec-21,Missouri,3,1
2198521,27-Dec-21,Colorado,6,2
2198014,27-Dec-21,Ohio,1,3
2200720,27-Dec-21,Alabama,1,3
2197178,26-Dec-21,Virginia,1,4
2197391,26-Dec-21,Texas,3,1
2198071,26-Dec-21,New York,0,4
2197421,26-Dec-21,Mississippi,1,6
2197328,26-Dec-21,Pennsylvania,0,4
2196827,25-Dec-21,Louisiana,0,4
2196434,24-Dec-21,Georgia,1,3
2196267,24-Dec-21,Pennsylvania,0,6
2196839,24-Dec-21,New York,0,4
2193049,19-Dec-21,Illinois,1,3
2192046,17-Dec-21,Maryland,1,4
2191683,17-Dec-21,Virginia,0,4
2191752,17-Dec-21,Maryland,1,3
2188999,13-Dec-21,California,0,4
2188843,13-Dec-21,Pennsylvania,0,4
2188260,13-Dec-21,North Carolina,2,4
2187939,12-Dec-21,Mississippi,0,6
2190367,12-Dec-21,Florida,0,5
2187990,12-Dec-21,Texas,1,13
2188066,12-Dec-21,Virginia,0,4
2187027,11-Dec-21,Illinois,1,3
2186517,10-Dec-21,Michigan,1,3
2187077,10-Dec-21,Florida,0,5
2186696,10-Dec-21,North Carolina,0,5
2186858,9-Dec-21,Maryland,0,4
2186246,9-Dec-21,Wisconsin,1,5
2183667,6-Dec-21,Pennsylvania,0,4
2182789,5-Dec-21,Michigan,2,2
2183120,5-Dec-21,Texas,1,3
2181840,3-Dec-21,Tennessee,2,2
2181096,2-Dec-21,North Carolina,3,3
2178487,30-Nov-21,Michigan,4,7
2179099,30-Nov-21,Georgia,4,2
2177268,28-Nov-21,Pennsylvania,0,4
2176922,28-Nov-21,Maryland,0,7
2177300,28-Nov-21,Illinois,1,4
2177416,28-Nov-21,California,5,0
2176653,28-Nov-21,Colorado,0,5
2176667,27-Nov-21,New Jersey,1,3
2176058,26-Nov-21,Tennessee,3,4
2175329,25-Nov-21,Texas,2,2
2175615,25-Nov-21,South Carolina,0,4
2173531,23-Nov-21,Florida,0,4
2174033,23-Nov-21,Texas,1,3
2174685,22-Nov-21,North Carolina,2,2
2172178,21-Nov-21,New Jersey,0,5
2172657,21-Nov-21,Louisiana,1,4
2171568,20-Nov-21,California,2,2
2172018,20-Nov-21,Illinois,0,4
2170438,18-Nov-21,Maryland,1,3
2169719,17-Nov-21,Illinois,1,3
2170140,17-Nov-21,New York,0,4
2169494,17-Nov-21,New York,1,3
2168989,17-Nov-21,Illinois,0,4
2167778,15-Nov-21,New York,0,4
2167297,15-Nov-21,Colorado,0,6
2166673,14-Nov-21,Pennsylvania,0,6
2166768,14-Nov-21,Missouri,1,5
2166953,14-Nov-21,Oregon,2,2
2166750,14-Nov-21,Arizona,4,1
2166817,14-Nov-21,Alabama,1,5
2166055,13-Nov-21,North Carolina,0,4
2167889,13-Nov-21,Louisiana,0,4
2165600,12-Nov-21,Virginia,2,2
2165535,12-Nov-21,Alabama,2,2
2163306,9-Nov-21,New York,0,4
2163772,9-Nov-21,Louisiana,1,4
2163617,9-Nov-21,South Dakota,3,2
2162196,8-Nov-21,Texas,3,1
2162269,8-Nov-21,Pennsylvania,0,4
2161323,7-Nov-21,Wisconsin,1,3
2161116,6-Nov-21,California,2,2
2160608,6-Nov-21,Texas,0,6
2161078,6-Nov-21,California,0,4
2160838,5-Nov-21,California,1,3
2158524,3-Nov-21,Iowa,0,4
2158417,3-Nov-21,Virginia,3,2
2157991,2-Nov-21,Alabama,0,4
2156175,1-Nov-21,Florida,0,4
2157206,1-Nov-21,Texas,0,4
2155369,31-Oct-21,Kentucky,2,2
2155517,31-Oct-21,Colorado,2,2
2155428,31-Oct-21,Illinois,1,3
2155282,31-Oct-21,Texas,1,3
2155329,31-Oct-21,Illinois,2,12
2156001,31-Oct-21,Texas,1,3
2154851,30-Oct-21,California,2,2
2154422,30-Oct-21,Illinois,0,4
2154441,30-Oct-21,Oklahoma,0,4
2154873,30-Oct-21,California,2,5
2155172,30-Oct-21,Florida,1,4
2155001,30-Oct-21,Texas,1,9
2154283,29-Oct-21,New York,0,5
2155826,29-Oct-21,Michigan,0,4
2153285,28-Oct-21,Nevada,0,4
2153779,28-Oct-21,Tennessee,1,3
2150274,25-Oct-21,Idaho,3,3
2154085,24-Oct-21,California,2,2
2150037,24-Oct-21,Mississippi,2,3
2148921,23-Oct-21,South Carolina,0,6
2148891,23-Oct-21,California,1,4
2148633,23-Oct-21,Georgia,1,7
2148282,22-Oct-21,Illinois,0,5
2148946,22-Oct-21,Washington,0,4
2148401,22-Oct-21,Maryland,0,7
2147114,21-Oct-21,New York,0,4
2147301,21-Oct-21,Washington,4,0
2147042,20-Oct-21,Michigan,4,0
2145931,19-Oct-21,Wisconsin,3,2
2143277,17-Oct-21,Louisiana,1,7
2143113,17-Oct-21,Missouri,1,3
2143765,17-Oct-21,Texas,0,7
2143889,17-Oct-21,Colorado,0,5
2144160,17-Oct-21,Wisconsin,0,6
2143479,17-Oct-21,Arkansas,1,9
2143499,17-Oct-21,Arkansas,1,3
2143605,17-Oct-21,Mississippi,3,3
2142402,16-Oct-21,Texas,1,3
2142296,15-Oct-21,Alabama,0,5
2142092,14-Oct-21,Minnesota,1,4
2155043,14-Oct-21,Mississippi,0,6
2139048,12-Oct-21,Florida,1,5
2139674,12-Oct-21,Mississippi,3,1
2139198,11-Oct-21,Georgia,0,6
2137198,10-Oct-21,Minnesota,1,15
2137321,10-Oct-21,South Carolina,2,3
2137561,10-Oct-21,Iowa,0,4
2137179,10-Oct-21,Illinois,1,4
2137555,10-Oct-21,Delaware,1,4
2136907,9-Oct-21,Louisiana,2,4
2137291,9-Oct-21,Texas,0,4
2137575,9-Oct-21,New York,1,6
2137464,9-Oct-21,Colorado,1,3
2136230,8-Oct-21,Maryland,0,4
2136270,8-Oct-21,District of Columbia,1,3
2135536,8-Oct-21,Alabama,1,3
2135508,7-Oct-21,Wisconsin,3,1
2134657,7-Oct-21,Illinois,0,4
2135498,7-Oct-21,Wisconsin,0,5
2135666,7-Oct-21,Louisiana,1,4
2134217,6-Oct-21,Maryland,1,5
2134359,6-Oct-21,Louisiana,2,2
2136132,6-Oct-21,Ohio,0,4
2135659,6-Oct-21,Ohio,0,4
2133962,5-Oct-21,Illinois,1,3
2133137,5-Oct-21,Minnesota,0,4
2132656,4-Oct-21,Minnesota,0,4
2131471,3-Oct-21,South Carolina,1,4
2131406,2-Oct-21,Texas,1,3
2130634,2-Oct-21,Colorado,1,3
2130370,1-Oct-21,District of Columbia,1,5
2130763,1-Oct-21,Iowa,0,6
2128682,29-Sep-21,Illinois,0,5
2128023,28-Sep-21,Minnesota,1,3
2127374,28-Sep-21,Illinois,1,3
2126747,27-Sep-21,New York,0,5
2126450,27-Sep-21,Illinois,1,3
2125790,26-Sep-21,Illinois,0,6
2125953,26-Sep-21,California,0,4
2126261,26-Sep-21,Washington,3,3
2125613,25-Sep-21,New York,0,4
2125444,25-Sep-21,Tennessee,4,1
2126241,25-Sep-21,Tennessee,2,5
2125227,25-Sep-21,California,0,6
2124396,24-Sep-21,South Carolina,4,1
2124887,24-Sep-21,California,0,4
2123395,23-Sep-21,Tennessee,2,14
2123301,23-Sep-21,Pennsylvania,0,4
2122565,22-Sep-21,North Carolina,2,2
2121381,21-Sep-21,District of Columbia,0,5
2120940,20-Sep-21,Pennsylvania,1,5
2121031,20-Sep-21,Missouri,1,3
2119583,19-Sep-21,New York,2,2
2119701,19-Sep-21,Florida,0,4
2119736,19-Sep-21,California,1,3
2119745,19-Sep-21,Texas,2,4
2119609,19-Sep-21,Illinois,0,5
2119950,19-Sep-21,South Carolina,1,7
2119470,18-Sep-21,New York,1,3
2119101,18-Sep-21,Illinois,2,2
2119478,18-Sep-21,Louisiana,0,5
2118451,17-Sep-21,Georgia,0,4
2116343,14-Sep-21,Maryland,0,4
2116205,14-Sep-21,Ohio,0,6
2115522,13-Sep-21,Wisconsin,0,5
2115947,12-Sep-21,Minnesota,4,0
2114626,12-Sep-21,Texas,0,4
2122103,12-Sep-21,Illinois,2,2
2114481,12-Sep-21,Michigan,2,4
2113841,11-Sep-21,Illinois,1,5
2114510,11-Sep-21,Alabama,0,5
2114583,11-Sep-21,New York,1,3
2113623,11-Sep-21,Illinois,1,3
2113769,11-Sep-21,New Jersey,0,4
2112450,10-Sep-21,Florida,0,4
2111858,9-Sep-21,Illinois,0,7
2112252,9-Sep-21,Alabama,1,3
2111895,8-Sep-21,Missouri,0,4
2110346,7-Sep-21,Delaware,0,4
2110077,7-Sep-21,Kansas,1,5
2109075,6-Sep-21,Georgia,0,5
2108892,5-Sep-21,Missouri,0,4
2108560,5-Sep-21,New York,0,4
2115336,5-Sep-21,Missouri,0,4
2108414,5-Sep-21,Texas,4,0
2108378,5-Sep-21,Georgia,0,6
2108302,5-Sep-21,Florida,4,2
2109384,5-Sep-21,Ohio,0,4
2107828,4-Sep-21,Louisiana,1,3
2107930,4-Sep-21,District of Columbia,3,3
2107916,4-Sep-21,Alabama,2,2
2108406,4-Sep-21,Georgia,1,4
2107875,4-Sep-21,Pennsylvania,0,4
2107476,4-Sep-21,Illinois,0,5
2107621,3-Sep-21,Texas,1,3
2107168,3-Sep-21,New York,0,4
2107467,3-Sep-21,Louisiana,1,3
2107198,2-Sep-21,New York,0,4
2104725,31-Aug-21,North Carolina,2,2
2104181,30-Aug-21,Illinois,3,3
2103256,29-Aug-21,Tennessee,0,5
2102991,29-Aug-21,Nevada,1,3
2103311,29-Aug-21,Wisconsin,0,4
2103132,28-Aug-21,New York,0,5
2103035,28-Aug-21,California,0,4
2102694,28-Aug-21,Illinois,0,4
2101199,27-Aug-21,California,0,4
2101774,27-Aug-21,West Virginia,2,2
2102082,27-Aug-21,Pennsylvania,1,4
2100578,26-Aug-21,Minnesota,0,7
2098246,23-Aug-21,Illinois,0,4
2097075,22-Aug-21,Illinois,1,4
2098321,22-Aug-21,Oregon,0,5
2097481,22-Aug-21,Illinois,1,3
2097494,22-Aug-21,Colorado,1,5
2097271,22-Aug-21,Michigan,1,3
2096687,21-Aug-21,Illinois,0,4
2097063,21-Aug-21,Illinois,1,5
2095800,20-Aug-21,Michigan,1,3
2095116,19-Aug-21,Illinois,0,4
2095087,19-Aug-21,Pennsylvania,1,4
2095394,19-Aug-21,Maryland,1,3
2094421,18-Aug-21,Maryland,1,3
2094457,18-Aug-21,North Carolina,1,3
2094071,18-Aug-21,Ohio,2,4
2094035,18-Aug-21,California,0,4
2093581,17-Aug-21,New York,0,5
2092469,16-Aug-21,New York,0,8
2092227,16-Aug-21,Michigan,1,3
2091597,15-Aug-21,Texas,3,2
2091489,15-Aug-21,Illinois,0,4
2091531,14-Aug-21,Indiana,1,3
2090949,14-Aug-21,New York,0,4
2090971,14-Aug-21,Ohio,0,5
2090777,14-Aug-21,Indiana,1,4
2090924,14-Aug-21,New Jersey,0,4
2092110,14-Aug-21,Texas,0,4
2089972,13-Aug-21,Nevada,1,6
2088659,11-Aug-21,Pennsylvania,1,4
2087433,10-Aug-21,Oregon,2,4
2089557,10-Aug-21,Mississippi,2,2
2086236,9-Aug-21,Michigan,2,4
2086148,9-Aug-21,Massachusetts,1,5
2085396,8-Aug-21,New York,3,2
2085388,8-Aug-21,Illinois,1,6
2085401,8-Aug-21,Illinois,1,4
2085489,8-Aug-21,Texas,1,5
2085438,8-Aug-21,District of Columbia,0,4
2085542,8-Aug-21,Louisiana,0,5
2085256,7-Aug-21,Alabama,0,4
2085071,7-Aug-21,Illinois,0,4
2084884,7-Aug-21,Virginia,0,4
2084889,6-Aug-21,Tennessee,0,4
2082957,4-Aug-21,Pennsylvania,0,4
2081884,3-Aug-21,Illinois,1,3
2081131,2-Aug-21,South Carolina,3,1
2080733,2-Aug-21,South Carolina,0,9
2079920,1-Aug-21,Louisiana,1,3
2080390,1-Aug-21,Texas,1,3
2080536,1-Aug-21,Rhode Island,0,5
2079913,1-Aug-21,Louisiana,0,5
2079044,31-Jul-21,Ohio,1,5
2078897,31-Jul-21,Illinois,1,3
2079271,31-Jul-21,Indiana,0,5
2080006,31-Jul-21,Michigan,2,2
2079516,31-Jul-21,New York,0,10
2081480,31-Jul-21,Ohio,0,5
2079533,31-Jul-21,Kentucky,0,5
2078540,29-Jul-21,Iowa,0,4
2077587,29-Jul-21,Pennsylvania,3,2
2077018,28-Jul-21,District of Columbia,0,4
2077549,28-Jul-21,Alabama,1,3
2076889,28-Jul-21,South Carolina,1,4
2074353,25-Jul-21,Michigan,0,6
2074406,25-Jul-21,California,5,1
2073472,25-Jul-21,Illinois,0,5
2073597,25-Jul-21,Washington,2,3
2072782,24-Jul-21,Ohio,0,4
2072962,24-Jul-21,Texas,0,6
2072761,24-Jul-21,Georgia,2,3
2072342,23-Jul-21,South Carolina,2,2
2071982,23-Jul-21,South Carolina,0,4
2072896,23-Jul-21,California,2,4
2071343,22-Jul-21,Texas,1,5
2070329,21-Jul-21,Illinois,0,5
2069490,21-Jul-21,Maryland,1,4
2070645,21-Jul-21,Illinois,0,8
2070310,21-Jul-21,Illinois,2,3
2068568,20-Jul-21,Texas,4,0
2067728,19-Jul-21,New Jersey,0,6
2068061,19-Jul-21,Illinois,0,4
2066335,18-Jul-21,Ohio,1,3
2067135,18-Jul-21,Florida,1,4
2066680,18-Jul-21,North Carolina,0,4
2066905,18-Jul-21,Arizona,4,3
2067290,18-Jul-21,Texas,3,2
2066812,18-Jul-21,California,1,3
2065252,17-Jul-21,Oregon,1,6
2066189,17-Jul-21,Illinois,0,6
2065009,16-Jul-21,Pennsylvania,1,4
2065634,16-Jul-21,California,2,4
2064260,16-Jul-21,New Hampshire,0,4
2066249,16-Jul-21,South Carolina,1,3
2064992,16-Jul-21,District of Columbia,1,5
2065118,16-Jul-21,Illinois,1,4
2063495,15-Jul-21,Texas,1,5
2065533,15-Jul-21,Massachusetts,0,4
2063897,15-Jul-21,Missouri,1,4
2062097,14-Jul-21,Illinois,0,5
2062359,14-Jul-21,Illinois,0,5
2063394,14-Jul-21,Delaware,2,2
2060865,13-Jul-21,Indiana,0,4
2060949,13-Jul-21,Michigan,1,6
2060293,12-Jul-21,New Jersey,0,4
2060706,12-Jul-21,Pennsylvania,2,3
2060605,12-Jul-21,New York,0,4
2059440,11-Jul-21,Texas,1,5
2059404,10-Jul-21,Pennsylvania,0,6
2058950,10-Jul-21,Massachusetts,0,4
2058837,10-Jul-21,Ohio,1,3
2058421,9-Jul-21,California,0,4
2057427,8-Jul-21,Connecticut,0,4
2053262,5-Jul-21,Ohio,1,11
2053500,5-Jul-21,California,1,3
2055252,5-Jul-21,New York,1,3
2053048,5-Jul-21,Illinois,2,4
2052524,4-Jul-21,California,0,4
2054233,4-Jul-21,Ohio,0,4
2054132,4-Jul-21,Illinois,1,3
2053508,4-Jul-21,Nevada,2,7
2052689,4-Jul-21,Illinois,0,4
2053346,4-Jul-21,Texas,3,3
2053786,4-Jul-21,Missouri,0,4
2053365,4-Jul-21,Texas,0,5
2052353,4-Jul-21,Texas,0,8
2053563,4-Jul-21,Illinois,0,5
2052342,4-Jul-21,Nebraska,1,4
2052058,3-Jul-21,North Carolina,3,1
2051763,3-Jul-21,Pennsylvania,0,4
2052471,3-Jul-21,Georgia,1,3
2052346,3-Jul-21,Illinois,0,4
2050836,2-Jul-21,Virginia,0,4
2051190,2-Jul-21,Pennsylvania,1,4
2050972,2-Jul-21,Illinois,1,4
2050593,1-Jul-21,Illinois,0,7
2050151,1-Jul-21,South Carolina,2,4
2050353,1-Jul-21,Virginia,2,2
2049419,30-Jun-21,Illinois,0,4
2049845,30-Jun-21,Texas,3,1
2049907,30-Jun-21,Louisiana,0,4
2050167,30-Jun-21,Delaware,1,3
2046714,27-Jun-21,Illinois,1,5
2046574,27-Jun-21,Illinois,1,3
2046897,27-Jun-21,Illinois,1,10
2047170,27-Jun-21,Tennessee,3,1
2047726,27-Jun-21,North Carolina,0,4
2046781,26-Jun-21,Texas,1,3
2045579,26-Jun-21,Illinois,1,3
2047787,26-Jun-21,Alabama,1,3
2045043,25-Jun-21,Ohio,0,4
2045564,25-Jun-21,Illinois,0,4
2044701,25-Jun-21,New York,0,5
2044733,24-Jun-21,Florida,1,4
2043834,23-Jun-21,Alabama,2,2
2043465,23-Jun-21,New York,0,4
2043898,23-Jun-21,Illinois,0,4
2043715,23-Jun-21,Illinois,0,4
2041726,21-Jun-21,Missouri,3,4
2041555,21-Jun-21,District of Columbia,0,4
2040643,20-Jun-21,Virginia,1,3
2041297,20-Jun-21,California,3,5
2040265,20-Jun-21,Colorado,1,4
2041363,20-Jun-21,Florida,1,10
2040374,20-Jun-21,Texas,0,8
2040243,20-Jun-21,Indiana,1,4
2040991,20-Jun-21,New Jersey,1,3
2040732,20-Jun-21,Ohio,1,3
2039457,19-Jun-21,Alaska,1,4
2039346,19-Jun-21,Louisiana,2,4
2040013,19-Jun-21,New Jersey,0,4
2039964,19-Jun-21,California,1,7
2039441,18-Jun-21,Minnesota,0,5
2037813,17-Jun-21,Virginia,0,4
2037887,17-Jun-21,North Carolina,2,2
2038622,17-Jun-21,Ohio,1,3
2038152,17-Jun-21,New Jersey,0,4
2036635,16-Jun-21,Maryland,1,5
2036121,15-Jun-21,Illinois,0,5
2035452,15-Jun-21,Illinois,5,3
2035313,15-Jun-21,Alabama,3,2
2035733,14-Jun-21,Georgia,2,2
2034408,14-Jun-21,Michigan,2,2
2034470,14-Jun-21,Florida,1,3
2033905,13-Jun-21,Ohio,1,6
2033605,13-Jun-21,Kentucky,1,3
2033123,12-Jun-21,Ohio,0,5
